usuario,texto,entidade_mencionada
f37ffdc2-3f64-4b56-a935-4ddecee92321,desafios das mulheres no meio acadêmico,Organizacao
f37ffdc2-3f64-4b56-a935-4ddecee92321,exemplos de superação,Exemplo
f37ffdc2-3f64-4b56-a935-4ddecee92321,exemplos de superação,Superacao
f37ffdc2-3f64-4b56-a935-4ddecee92321,persistência,Continuidade
67959b7b-0a25-4354-a35e-f5974a549323,é incrível estar rodeada de mulheres inspiradoras 🤩,Mulheres
67959b7b-0a25-4354-a35e-f5974a549323,é incrível estar rodeada de mulheres inspiradoras 🤩,Rodeada
4b19c21f-0936-4c69-ae25-18f84c9119a3,"é incrível conhecer a história de tantas mulheres na area, é inspirador",Mulheres
4b19c21f-0936-4c69-ae25-18f84c9119a3,"é incrível conhecer a história de tantas mulheres na area, é inspirador",Artigos
4b19c21f-0936-4c69-ae25-18f84c9119a3,"é incrível conhecer a história de tantas mulheres na area, é inspirador",Area
00da94da-eaf9-4790-a6fe-fe7b33931c70,"é tão importante esse compartilhamento da michelle, mostrando que não é fácil construir uma carreira de sucesso,",Organizacao
00da94da-eaf9-4790-a6fe-fe7b33931c70,"é tão importante esse compartilhamento da michelle, mostrando que não é fácil construir uma carreira de sucesso,",Carreira
00da94da-eaf9-4790-a6fe-fe7b33931c70,"é tão importante esse compartilhamento da michelle, mostrando que não é fácil construir uma carreira de sucesso,",Compartilhamento
00da94da-eaf9-4790-a6fe-fe7b33931c70,uma realidade próxima de nós,Fato
5ca22f49-b601-4a36-81af-dba71e05cf97,michelle você é uma inspiração,Inspiracao
5ca22f49-b601-4a36-81af-dba71e05cf97,michelle você é uma inspiração,Organizacao
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"a palestra da michelle wangham foi muito boa, a oratória dela prende a atenção",Palestra
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"a palestra da michelle wangham foi muito boa, a oratória dela prende a atenção",Organizacao
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"a palestra da michelle wangham foi muito boa, a oratória dela prende a atenção",Oratoria
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,sua experiência de vida conseguiu me inspirar a crescer muito mais,Experiencia
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,sua experiência de vida conseguiu me inspirar a crescer muito mais,Vida
adec314d-1120-4e55-985a-8bdbbf48be55,"a trajetória de michelle é, de fato, inspiradora",Fato
adec314d-1120-4e55-985a-8bdbbf48be55,"a trajetória de michelle é, de fato, inspiradora",Trajetoria
adec314d-1120-4e55-985a-8bdbbf48be55,"a trajetória de michelle é, de fato, inspiradora",Organizacao
6e668e80-7eda-405e-814d-d4b1dd4538c3,uma palestra realmente muito inspiradora,Palestra
d045f926-cf41-4757-ae96-89594f6e4870,conheça o mermãs digitais 💜 @mermasdigitais,Organizacao
934ac1e9-8a9e-4865-977f-b22e4bbce84e,excelente palestra,Palestra
934ac1e9-8a9e-4865-977f-b22e4bbce84e,muito interessante entender a vida da professora,Vida
934ac1e9-8a9e-4865-977f-b22e4bbce84e,muito interessante entender a vida da professora,Professora
934ac1e9-8a9e-4865-977f-b22e4bbce84e,como toda a sua carreira foi construída,Carreira
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Experiencia
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Organizacao
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Mulheres
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Artigos
560003d3-5b59-481c-85d2-838ef984b466,muito importante para incentivar as mulheres na área da tecnologia,Mulheres
560003d3-5b59-481c-85d2-838ef984b466,muito importante para incentivar as mulheres na área da tecnologia,Tecnologia
560003d3-5b59-481c-85d2-838ef984b466,muito importante para incentivar as mulheres na área da tecnologia,Area
e6d477bf-b603-42a7-985e-ac84356103b9,que grande mulher a michelle é,Mulheres
e6d477bf-b603-42a7-985e-ac84356103b9,que grande mulher a michelle é,Organizacao
e6d477bf-b603-42a7-985e-ac84356103b9,me sinto inspirada em ver como outras mulheres tiveram/têm o mesmo sentimento que eu,Mulheres
e6d477bf-b603-42a7-985e-ac84356103b9,me sinto inspirada em ver como outras mulheres tiveram/têm o mesmo sentimento que eu,Pena
c01cfc13-c80c-4c86-872a-da81361b3339,amei a palestra de abertura,Abertura
c01cfc13-c80c-4c86-872a-da81361b3339,amei a palestra de abertura,Palestra
c01cfc13-c80c-4c86-872a-da81361b3339,muito inspirador ver de perto a história da doutora,Doutora
c01cfc13-c80c-4c86-872a-da81361b3339,muito inspirador ver de perto a história da doutora,Artigos
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito bacana as pulseirinhas de cada região do brasil,Regiao
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito bacana as pulseirinhas de cada região do brasil,Brasil
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito bacana as pulseirinhas de cada região do brasil,Organizacao
3ad87374-5d6b-41e4-a901-00435a3f8c6e,a palestra apresentada realmente foi inspiradora,Palestra
3ad87374-5d6b-41e4-a901-00435a3f8c6e,de um valor surpreendente,Equidade
6e668e80-7eda-405e-814d-d4b1dd4538c3,muito legal conhecer uma mulher tão forte,Mulheres
560003d3-5b59-481c-85d2-838ef984b466,inspiração para que outros sigam no propósito,Inspiracao
560003d3-5b59-481c-85d2-838ef984b466,inspiração para que outros sigam no propósito,Organizacao
3ecdcc60-1292-4833-9c99-08066e0a6e86,palestra de abertura foi muito inspiradora,Abertura
3ecdcc60-1292-4833-9c99-08066e0a6e86,palestra de abertura foi muito inspiradora,Palestra
342d6dfe-f757-4730-97bc-246b444e6474,queria falar sobre a inspiração que é michelle wangham,Inspiracao
342d6dfe-f757-4730-97bc-246b444e6474,queria falar sobre a inspiração que é michelle wangham,Organizacao
342d6dfe-f757-4730-97bc-246b444e6474,"o quanto foi lindo de conhecer sua história pessoal, acadêmica",Artigos
342d6dfe-f757-4730-97bc-246b444e6474,uma lição de como nós mulheres podemos seguir nossos sonhos,Mulheres
342d6dfe-f757-4730-97bc-246b444e6474,uma lição de como nós mulheres podemos seguir nossos sonhos,Sonhos
342d6dfe-f757-4730-97bc-246b444e6474,uma lição de como nós mulheres podemos seguir nossos sonhos,Organizacao
4b19c21f-0936-4c69-ae25-18f84c9119a3,é bom ter uma história tao linda pra se espelhar que nem a da michele,Organizacao
4b19c21f-0936-4c69-ae25-18f84c9119a3,é bom ter uma história tao linda pra se espelhar que nem a da michele,Artigos
f6bf24cf-734d-4f0e-a735-4a08d53c2b85,história de vida inspiradora,Vida
f6bf24cf-734d-4f0e-a735-4a08d53c2b85,história de vida inspiradora,Artigos
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito querida a mirella entregando marca-páginas pra gente,Marca-paginas
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito querida a mirella entregando marca-páginas pra gente,Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,as recepcionistas que estão tomando conta das inscrições são muito tranquilas,Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,as recepcionistas que estão tomando conta das inscrições são muito tranquilas,Inscricoes
050da8f6-fd58-42b6-8066-82fb42c0fa4b,as recepcionistas que estão tomando conta das inscrições são muito tranquilas,Recepcao
3ad87374-5d6b-41e4-a901-00435a3f8c6e,obrigada a michelle por ter aceito esse convite,Convite
3ad87374-5d6b-41e4-a901-00435a3f8c6e,obrigada a michelle por ter aceito esse convite,Organizacao
3ad87374-5d6b-41e4-a901-00435a3f8c6e,a história dela foi linda de escutar,Artigos
3ad87374-5d6b-41e4-a901-00435a3f8c6e,poder ouvir sobre seu percurso,Organizacao
3ad87374-5d6b-41e4-a901-00435a3f8c6e,sua trajetória para chegar até aqui foi muito bom,Trajetoria
a24b5393-ee39-4272-8f84-7f95fa794341,michelle inspirando mulheres,Mulheres
a24b5393-ee39-4272-8f84-7f95fa794341,michelle inspirando mulheres,Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"tem grande atração a qualquer um que passe, chamando a atenção",Organizacao
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"tem grande atração a qualquer um que passe, chamando a atenção",Atracao
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,conhecer a história,Artigos
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,trajetória das mulheres importantes é essencial para o crescimento individual,Mulheres
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,trajetória das mulheres importantes é essencial para o crescimento individual,Trajetoria
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,trajetória das mulheres importantes é essencial para o crescimento individual,Crescimento
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Organizacao
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Artigos
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Escolha
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Vida
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Familia
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Lideranca
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Mulheres
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Trajetoria
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Palestra
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Bagagem
342d6dfe-f757-4730-97bc-246b444e6474,uma oportunidade incrível de participar da edição wit de 2025 ⭐️,Engie
342d6dfe-f757-4730-97bc-246b444e6474,uma oportunidade incrível de participar da edição wit de 2025 ⭐️,Oportunidade
3e429152-f456-498f-9abb-459b5388f42d,muito feliz em prestigiar as palestrantes,Palestrantes
3e429152-f456-498f-9abb-459b5388f42d,pessoas autoras,Organizacao
18539e11-61c0-49b8-9bc8-f628af7e8159,muito bom ouvir a experiência de vida da michelle,Experiencia
18539e11-61c0-49b8-9bc8-f628af7e8159,muito bom ouvir a experiência de vida da michelle,Vida
18539e11-61c0-49b8-9bc8-f628af7e8159,muito bom ouvir a experiência de vida da michelle,Organizacao
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Mulheres
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Inspiracao
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Palestra
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Organizacao
192b32a5-e58c-4098-9904-78bda4615134,ótima palestra,Palestra
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,palestra maravilhosa,Palestra
192b32a5-e58c-4098-9904-78bda4615134,não vejo a hora da próxima,Momento
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,belíssima fala da michele,Organizacao
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,não vejo a hora de escutar o fórum das meninas digitais,Mulheres
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,não vejo a hora de escutar o fórum das meninas digitais,Momento
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,não vejo a hora de escutar o fórum das meninas digitais,Forum
3ecdcc60-1292-4833-9c99-08066e0a6e86,cunhantã digital em maceió,Mulheres
3ecdcc60-1292-4833-9c99-08066e0a6e86,cunhantã digital em maceió,Organizacao
d02b6ff0-dcbf-4984-a11b-da3709dfc569,"ações importantíssimas, parabéns",Acoes
d02b6ff0-dcbf-4984-a11b-da3709dfc569,já quero meus selos,Organizacao
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,a palestra da michelle wangham é inspiradora,Palestra
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,a palestra da michelle wangham é inspiradora,Organizacao
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,conhecer histórias,Artigos
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,saber toda a dedicação de mulheres incríveis hoje em dia me inspira a continuar,Mulheres
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,saber toda a dedicação de mulheres incríveis hoje em dia me inspira a continuar,Inspiracao
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,saber toda a dedicação de mulheres incríveis hoje em dia me inspira a continuar,Organizacao
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,querer ir crescendo cada vez mais igual elas,Organizacao
f2d72cbf-07dd-4592-9ed1-c74275748cb7,"ótima recepção, as meninas são muito educadas",Mulheres
f2d72cbf-07dd-4592-9ed1-c74275748cb7,"ótima recepção, as meninas são muito educadas",Recepcao
f2d72cbf-07dd-4592-9ed1-c74275748cb7,gentis,Organizacao
2d008ba4-8834-40ce-9c01-468181373d96,muito boa a palestra da prof michele,Carreira
2d008ba4-8834-40ce-9c01-468181373d96,muito boa a palestra da prof michele,Palestra
2d008ba4-8834-40ce-9c01-468181373d96,"incentiva bastante, aquece o coração ♥️",Organizacao
1e2c4536-db1c-40f6-a514-717da937138d,"a organização do evento está incrível, as moças da recepção são calorosas",Energia
1e2c4536-db1c-40f6-a514-717da937138d,"a organização do evento está incrível, as moças da recepção são calorosas",Organizacao
1e2c4536-db1c-40f6-a514-717da937138d,"a organização do evento está incrível, as moças da recepção são calorosas",Recepcao
92884dd4-6d85-4439-b8ed-855f735d689a,projeto codequeens,Projetos
92884dd4-6d85-4439-b8ed-855f735d689a,projeto codequeens,Codequeens
f2d72cbf-07dd-4592-9ed1-c74275748cb7,ótima oportunidade para se conectar com outras meninas,Mulheres
f2d72cbf-07dd-4592-9ed1-c74275748cb7,ótima oportunidade para se conectar com outras meninas,Oportunidade
f2d72cbf-07dd-4592-9ed1-c74275748cb7,conhecer projetos de todo o brasil,Brasil
1130f3f4-1e33-482d-a327-745c63f1516b,animada para as próximas palestras,Palestra
5bb974d7-0d42-4ba7-b115-6f2821843ecc,excelente palestra,Palestra
5bb974d7-0d42-4ba7-b115-6f2821843ecc,"parabéns, michelle",Organizacao
1e2c4536-db1c-40f6-a514-717da937138d,"amo o fato de termos um evento só nosso, só das mulheres",Fato
1e2c4536-db1c-40f6-a514-717da937138d,"amo o fato de termos um evento só nosso, só das mulheres",Mulheres
1e2c4536-db1c-40f6-a514-717da937138d,"amo o fato de termos um evento só nosso, só das mulheres",Organizacao
1e2c4536-db1c-40f6-a514-717da937138d,"não somos maioria,",Porcentagens
97bb898c-af32-4429-b56c-5914309a8775,bom demais ver os resultados do meninas digitais,Mulheres
97bb898c-af32-4429-b56c-5914309a8775,bom demais ver os resultados do meninas digitais,Resultados
97bb898c-af32-4429-b56c-5914309a8775,o impacto no país todinhos 💖,Impactos
97bb898c-af32-4429-b56c-5914309a8775,o impacto no país todinhos 💖,Sessoes
b787555f-cd18-4a0b-9e20-493282185ddd,os projetos acadêmicos deveriam ser mais valorizados no nosso país,Projetos
b787555f-cd18-4a0b-9e20-493282185ddd,os projetos acadêmicos deveriam ser mais valorizados no nosso país,Sessoes
cf343695-2367-4236-b0ab-3c72d8222639,achei muito interessante acompanhar a experiência de sucesso de uma mulher na computação,Experiencia
cf343695-2367-4236-b0ab-3c72d8222639,achei muito interessante acompanhar a experiência de sucesso de uma mulher na computação,Computacao
cf343695-2367-4236-b0ab-3c72d8222639,achei muito interessante acompanhar a experiência de sucesso de uma mulher na computação,Mulheres
cf343695-2367-4236-b0ab-3c72d8222639,palestra muito motivadora,Inspiracao
cf343695-2367-4236-b0ab-3c72d8222639,motivadora,Inspiracao
65ac7c8a-1f08-47ab-bf2a-1f556fe3852c,muito importante este trabalho de incentivar a presença de mulheres na computação,Mulheres
65ac7c8a-1f08-47ab-bf2a-1f556fe3852c,muito importante este trabalho de incentivar a presença de mulheres na computação,Computacao
65ac7c8a-1f08-47ab-bf2a-1f556fe3852c,muito importante este trabalho de incentivar a presença de mulheres na computação,Organizacao
65ac7c8a-1f08-47ab-bf2a-1f556fe3852c,muito importante este trabalho de incentivar a presença de mulheres na computação,Trabalhos
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,"gosto muito da ideia dos desafios, estimula a presença",Ideia
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,"gosto muito da ideia dos desafios, estimula a presença",Desafios
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,"gosto muito da ideia dos desafios, estimula a presença",Organizacao
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,participação mo evento,Inclusao
65ac7c8a-1f08-47ab-bf2a-1f556fe3852c,parabéns a todas envolvidas,Organizacao
79625db1-c0bb-49d6-aa29-76fd1dc284e8,"sempre gostei muito da área de inovação, achei legal a parte de ter no csbc essa inovação",Inovacoes
79625db1-c0bb-49d6-aa29-76fd1dc284e8,"sempre gostei muito da área de inovação, achei legal a parte de ter no csbc essa inovação",Organizacao
79625db1-c0bb-49d6-aa29-76fd1dc284e8,"sempre gostei muito da área de inovação, achei legal a parte de ter no csbc essa inovação",Area
79625db1-c0bb-49d6-aa29-76fd1dc284e8,muito bom para as meninas conhecerem esses movimentos,Mulheres
79625db1-c0bb-49d6-aa29-76fd1dc284e8,muito bom para as meninas conhecerem esses movimentos,Movimentos
2588a076-a47e-443c-a9f3-22057a7980f9,palestras extremamente necessárias,Palestra
2588a076-a47e-443c-a9f3-22057a7980f9,"inspiradoras, especialmente para mulheres que, até pouco tempo, nao tinham espaço",Mulheres
2588a076-a47e-443c-a9f3-22057a7980f9,"inspiradoras, especialmente para mulheres que, até pouco tempo, nao tinham espaço",Momento
2588a076-a47e-443c-a9f3-22057a7980f9,"inspiradoras, especialmente para mulheres que, até pouco tempo, nao tinham espaço",Inspiracao
2588a076-a47e-443c-a9f3-22057a7980f9,"inspiradoras, especialmente para mulheres que, até pouco tempo, nao tinham espaço",Organizacao
c04b5ba6-0939-443f-93db-54b15820e804,muito inspirador conhecer a trajetória de outras mulheres na pesquisa 💖💖,Mulheres
c04b5ba6-0939-443f-93db-54b15820e804,muito inspirador conhecer a trajetória de outras mulheres na pesquisa 💖💖,Trajetoria
